tipo_cruzamento,cidade,radar_leman_endereco,radar_leman_surface_m2,radar_leman_surface_terrain_m2,radar_leman_nb_pieces,radar_leman_link,concorrencia_agencia,concorrencia_url,concorrencia_superficie_m2,concorrencia_superficie_terreno_m2,concorrencia_num_divisoes,diferenca_habitavel_pct,diferenca_terreno_pct,bate_por,divisoes_compativeis
casa,Thonon-les-Bains,"5 Boulevard de la Corniche, 74200 Thonon-les-Bains",115.0,56.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.372473,6.47443",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Thonon-les-Bains,"7 Boulevard de la Corniche, 74200 Thonon-les-Bains",115.0,303.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.372434,6.474327",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Évian-les-Bains,"32 Avenue De Larringes, 74500 Évian-les-Bains",100.0,158.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.396672,6.582848",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.71,,habitavel,
casa,Thonon-les-Bains,"4 Chemin des Romanies, 74200 Thonon-les-Bains",108.0,725.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.374408,6.490109",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.92,2.82,habitavel,True
casa,Thonon-les-Bains,"3 Chemin des Romanies, 74200 Thonon-les-Bains",108.0,562.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.374213,6.49026",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.92,24.66,habitavel,True
casa,Thonon-les-Bains,"4 Chemin du Paradis, 74200 Thonon-les-Bains",100.0,223.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.368742,6.48664",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"8 Impasse des Roseaux, 74200 Thonon-les-Bains",110.0,695.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.357467,6.454929",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.91,6.84,habitavel,True
casa,Évian-les-Bains,"28 Avenue De Gavot, 74500 Évian-les-Bains",102.0,176.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.388332,6.580675",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,0.25,,habitavel,
casa,Évian-les-Bains,"95 Avenue Des Grottes, 74500 Évian-les-Bains",103.0,497.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.40169,6.611419",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.22,,habitavel,
casa,Thonon-les-Bains,"26 Chemin de la Vionnaz, 74200 Thonon-les-Bains",99.0,140.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.359374,6.485685",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"23 Chemin du Pré des Moines, 74200 Thonon-les-Bains",120.0,609.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.366408,6.502287",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.84,,habitavel,
casa,Thonon-les-Bains,"21 Chemin du Marais, 74200 Thonon-les-Bains",100.0,944.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.356572,6.457646",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"11 Avenue de la Patinerie, 74200 Thonon-les-Bains",90.0,934.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.36241,6.480691",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,2.22,,habitavel,True
casa,Thonon-les-Bains,"11 Chemin de la Liberté, 74200 Thonon-les-Bains",68.0,429.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.372601,6.487609",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-4-pieces-52556087,67.0,132.0,4.0,1.47,69.23,habitavel,True
casa,Thonon-les-Bains,"10 Avenue de l’Ermitage, 74200 Thonon-les-Bains",98.0,550.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.367994,6.486071",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,2.0,,habitavel,
casa,Thonon-les-Bains,"2 Impasse du Forchat, 74200 Thonon-les-Bains",157.0,2420.0,7.0,"https://www.google.com/maps/search/?api=1&query=46.365901,6.469861",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-7-pieces-52813436,160.0,1085.0,7.0,1.88,55.17,habitavel,True
casa,Thonon-les-Bains,"34 Rue du Lac, 74200 Thonon-les-Bains",99.0,567.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.363866,6.447254",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"21 Avenue du Vernay, 74200 Thonon-les-Bains",100.0,643.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.365805,6.461414",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"25 Chemin de Mireille, 74200 Thonon-les-Bains",100.0,500.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.366056,6.461916",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"15 Avenue de la Patinerie, 74200 Thonon-les-Bains",90.0,559.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.362297,6.481264",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,2.22,,habitavel,True
casa,Thonon-les-Bains,"8 Chemin de la Brise, 74200 Thonon-les-Bains",100.0,910.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.362404,6.457762",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"23 Chemin du Clos de Champagne, 74200 Thonon-les-Bains",99.0,1105.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.377158,6.498708",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Évian-les-Bains,"93 Avenue Des Grottes, 74500 Évian-les-Bains",100.0,508.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.401596,6.61141",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.71,,habitavel,
casa,Évian-les-Bains,"56 Avenue Des Grottes, 74500 Évian-les-Bains",100.0,702.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.401675,6.611352",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.71,,habitavel,
casa,Évian-les-Bains,"9 Avenue De La Dent D Oche, 74500 Évian-les-Bains",100.0,1312.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.393363,6.588265",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.71,,habitavel,
casa,Thonon-les-Bains,"7 Rue de Corzent, 74200 Thonon-les-Bains",110.0,43.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.363372,6.448459",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.91,94.24,habitavel,True
casa,Thonon-les-Bains,"3 Rue du Comte Vert, 74200 Thonon-les-Bains",120.0,524.0,6.0,"https://www.google.com/maps/search/?api=1&query=46.381722,6.486914",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.84,,habitavel,
casa,Thonon-les-Bains,"4 Rue du Comte Vert, 74200 Thonon-les-Bains",120.0,838.0,6.0,"https://www.google.com/maps/search/?api=1&query=46.381721,6.486703",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.84,,habitavel,
casa,Thonon-les-Bains,"46 Avenue de la Fontaine Couverte, 74200 Thonon-les-Bains",116.0,1004.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.365807,6.503498",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.52,,habitavel,
casa,Thonon-les-Bains,"3 Boulevard Bel Air, 74200 Thonon-les-Bains",119.0,494.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.367446,6.468722",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.02,,habitavel,
casa,Thonon-les-Bains,"148 Boulevard de la Corniche, 74200 Thonon-les-Bains",239.0,72.0,7.0,"https://www.google.com/maps/search/?api=1&query=46.360398,6.450703",TiT Immobilier,https://tit-immobilier.com/fr/propri%C3%A9t%C3%A9/86679400,240.2,,,0.5,,habitavel,
casa,Thonon-les-Bains,"8 Rue de Corzent, 74200 Thonon-les-Bains",110.0,25.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.3634,6.448575",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.91,96.65,habitavel,True
casa,Thonon-les-Bains,"154 Boulevard de la Corniche, 74200 Thonon-les-Bains",99.0,329.0,6.0,"https://www.google.com/maps/search/?api=1&query=46.359874,6.451225",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"103 Avenue de Saint-Disdille, 74200 Thonon-les-Bains",102.0,992.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.396666,6.505429",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.96,,habitavel,
casa,Thonon-les-Bains,"5 Chemin des Romanies, 74200 Thonon-les-Bains",108.0,225.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.374443,6.490237",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.92,69.84,habitavel,True
casa,Thonon-les-Bains,"5 Rue de Corzent, 74200 Thonon-les-Bains",110.0,177.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.363451,6.448575",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52196942,109.0,746.0,5.0,0.91,76.27,habitavel,True
casa,Thonon-les-Bains,"8 Avenue de la Combe, 74200 Thonon-les-Bains",87.0,493.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.382393,6.49375",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,1.14,,habitavel,True
casa,Thonon-les-Bains,"22 Chemin du Marais, 74200 Thonon-les-Bains",100.0,6758.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.356507,6.457924",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"10 Avenue de la Combe, 74200 Thonon-les-Bains",87.0,477.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.382573,6.493877",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,1.14,,habitavel,True
casa,Thonon-les-Bains,"12 Rue des Peupliers, 74200 Thonon-les-Bains",90.0,443.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.36188,6.481111",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,2.22,,habitavel,True
casa,Thonon-les-Bains,"20 Chemin des Thésules, 74200 Thonon-les-Bains",115.0,933.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.368249,6.493271",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Thonon-les-Bains,"25 Chemin des Thésules, 74200 Thonon-les-Bains",115.0,760.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.368107,6.493501",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Thonon-les-Bains,"36 Rue du Lac, 74200 Thonon-les-Bains",99.0,444.0,3.0,"https://www.google.com/maps/search/?api=1&query=46.363838,6.446997",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"11 Chemin du Clos d’Yvoire, 74200 Thonon-les-Bains",100.0,942.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.368634,6.495356",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,0.0,,habitavel,
casa,Thonon-les-Bains,"95 Boulevard de la Corniche, 74200 Thonon-les-Bains",239.0,2051.0,7.0,"https://www.google.com/maps/search/?api=1&query=46.360637,6.450241",TiT Immobilier,https://tit-immobilier.com/fr/propri%C3%A9t%C3%A9/86679400,240.2,,,0.5,,habitavel,
casa,Thonon-les-Bains,"12 Impasse de Thuyset, 74200 Thonon-les-Bains",99.0,945.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.382151,6.495909",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"13 Impasse de Thuyset, 74200 Thonon-les-Bains",99.0,930.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.38225,6.496109",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"7 Impasse du Crêt des Fleurs, 74200 Thonon-les-Bains",90.0,1360.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.363599,6.488881",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,2.22,,habitavel,True
casa,Thonon-les-Bains,"4 Impasse des Acacias, 74200 Thonon-les-Bains",115.0,948.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.363262,6.477746",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Thonon-les-Bains,"10 Chemin des Tissottes, 74200 Thonon-les-Bains",83.0,2500.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.372189,6.498054",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-4-pieces-52407645,85.0,,4.0,2.35,,habitavel,True
casa,Thonon-les-Bains,"30 Rue du Vieux Pont, 74200 Thonon-les-Bains",120.0,997.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.383476,6.505292",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.84,,habitavel,
casa,Thonon-les-Bains,"4 Chemin de la Combaz Coinchât, 74200 Thonon-les-Bains",90.0,760.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.376053,6.492121",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,2.22,,habitavel,True
casa,Évian-les-Bains,"33 Avenue Commandant Madelaine, 74500 Évian-les-Bains",100.0,112.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.399924,6.587809",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.71,,habitavel,
casa,Thonon-les-Bains,"39 Avenue de Saint-Disdille, 74200 Thonon-les-Bains",115.0,654.0,6.0,"https://www.google.com/maps/search/?api=1&query=46.385213,6.503937",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Thonon-les-Bains,"2 Chemin de la Combaz Coinchât, 74200 Thonon-les-Bains",90.0,760.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.376128,6.491958",Laforêt Thonon-Évian,https://www.laforet.com/agence-immobiliere/thonon-evian/acheter/thonon-les-bains/maison-5-pieces-52577830,88.0,,5.0,2.22,,habitavel,True
casa,Évian-les-Bains,"36 Avenue Commandant Madelaine, 74500 Évian-les-Bains",100.0,55.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.399965,6.58776",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,1.71,,habitavel,
casa,Thonon-les-Bains,"45 Avenue de la Fontaine Couverte, 74200 Thonon-les-Bains",116.0,10615.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.365847,6.503746",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,1.52,,habitavel,
casa,Thonon-les-Bains,"11 Allée du Chèvrefeuille, 74200 Thonon-les-Bains",99.0,630.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.374654,6.487951",Leman Property Thonon,https://www.leman-property.com/vente/maison/thonon-les-bains/thonon-les-bains-pieds-dans-leau-ponton-prive-et-bouee-a-bateau/,100.0,,,1.0,,habitavel,
casa,Thonon-les-Bains,"16 Chemin des Thésules, 74200 Thonon-les-Bains",115.0,1026.0,5.0,"https://www.google.com/maps/search/?api=1&query=46.368544,6.492929",Agence Barnoud Thonon,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/1-thonon-les-bains/1-maison/t6/11010-le-confort-d-une-maison-contemporaine-aux-portes-du-lac-leman/,117.79,,,2.37,,habitavel,
casa,Évian-les-Bains,"16 Avenue De Thony, 74500 Évian-les-Bains",102.0,1088.0,4.0,"https://www.google.com/maps/search/?api=1&query=46.391672,6.576135",Agence Barnoud Évian,https://www.barnoud-immobilier.fr/vente/74-haute-savoie/2-evian-les-bains/1-maison/t5/7576-chalet-en-bois-avec-pleine-vue-lac-leman/,101.74,,,0.25,,habitavel,
